"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-03-06,0,0,0,0,0,0,0
2020-03-07,1,0,1,0,0,0,0
2020-03-08,1,0,0,0,0,0,0
2020-03-09,4,0,3,0,0,0,0
2020-03-10,6,0,2,0,0,0,0
2020-03-11,8,0,2,0,0,0,0
2020-03-12,8,0,0,0,0,0,0
2020-03-13,11,0,3,0,0,0,0
2020-03-14,14,1,3,1,0,0,0
2020-03-15,16,1,2,0,0,0,0
2020-03-16,21,1,5,0,0,0,0
2020-03-17,22,1,1,0,0,0,0
2020-03-18,26,1,4,0,0,0,0
2020-03-19,35,1,9,0,0,0,0
2020-03-20,47,1,12,0,0,0,0
2020-03-21,54,2,7,1,0,0,0
2020-03-22,99,3,45,1,0,0,0
2020-03-23,104,3,5,0,0,0,0
2020-03-24,124,4,20,1,0,0,0
2020-03-25,157,4,33,0,0,0,0
2020-03-26,198,4,41,0,0,0,0
2020-03-27,248,6,50,2,0,0,0
2020-03-28,302,8,54,2,0,0,0
2020-03-29,394,9,92,1,0,0,0
2020-03-30,439,9,45,0,0,0,0
2020-03-31,480,11,41,2,0,0,0
2020-04-01,591,17,111,6,0,0,0
2020-04-02,680,20,89,3,0,0,0
2020-04-03,770,31,90,11,0,0,0
2020-04-04,831,37,61,6,0,0,0
2020-04-05,917,40,86,3,0,0,0
2020-04-06,955,45,38,5,0,0,0
2020-04-07,1008,59,53,14,0,0,0
2020-04-08,1149,65,141,6,0,0,0
2020-04-09,1346,73,197,8,0,0,0
2020-04-10,1693,90,347,17,459,459,271
2020-04-11,1693,90,0,0,459,0,271
2020-04-12,1840,94,147,4,459,0,271
2020-04-13,1963,97,123,3,667,208,289
2020-04-14,2048,104,85,7,673,6,299
2020-04-15,2210,115,162,11,687,14,305
2020-04-16,2291,122,81,7,807,120,412
2020-04-17,2429,129,138,7,971,164,477
2020-04-18,2522,137,93,8,1008,37,360
2020-04-19,2707,144,185,7,1059,51,274
2020-04-20,2960,148,253,4,1059,0,274
2020-04-21,3050,154,90,6,1059,0,263
2020-04-22,3192,171,142,17,1076,17,286
2020-04-23,3373,185,181,14,1105,29,301
2020-04-24,3481,191,108,6,1115,10,302
2020-04-25,3779,200,298,9,1143,28,303
2020-04-26,3905,205,126,5,1266,123,301
2020-04-27,4074,208,169,3,1274,8,308
2020-04-28,4146,213,72,5,1281,7,313
2020-04-29,4375,225,229,12,1331,50,320
2020-04-30,4539,235,164,10,1359,28,325
2020-05-01,4708,240,169,5,1375,16,330
2020-05-02,4879,248,171,8,1411,36,334
2020-05-03,4879,248,0,0,1411,0,334
2020-05-04,5130,253,251,5,1519,108,329
2020-05-05,5245,261,115,8,1529,10,333
2020-05-06,5822,275,577,14,1603,74,347
2020-05-07,5934,283,112,8,1616,13,351
2020-05-08,6129,294,195,11,1684,68,356
2020-05-09,6288,298,159,4,1696,12,369
2020-05-10,6440,304,152,6,1757,61,394
2020-05-11,6440,304,0,0,1757,0,394
2020-05-12,6677,311,237,7,1767,10,383
2020-05-13,6853,321,176,10,1825,58,379
2020-05-14,7080,326,227,5,1835,10,377
2020-05-15,7225,328,145,2,1887,52,385
2020-05-16,7444,332,219,4,1896,9,381
2020-05-17,7688,334,244,2,1896,0,381
2020-05-18,7688,334,0,0,1896,0,381
2020-05-19,8069,366,381,32,1980,84,447
2020-05-20,8069,366,0,0,2010,30,443
2020-05-21,8275,376,206,10,2016,6,474
2020-05-22,8286,386,11,10,2041,25,475
2020-05-23,8426,391,140,5,2076,35,477
2020-05-24,8571,391,145,0,2131,55,484
2020-05-25,8571,391,0,0,2131,0,484
2020-05-26,8571,391,0,0,2131,0,484
2020-05-27,9077,400,506,9,2136,5,489
2020-05-28,9077,400,0,0,2142,6,512
2020-05-29,9184,409,107,9,2180,38,494
2020-05-30,9464,418,280,9,2266,86,499
2020-05-31,9704,431,240,13,2272,6,480
2020-06-01,10046,439,342,8,2274,2,457
2020-06-02,10185,442,139,3,2307,33,481
2020-06-03,10410,450,225,8,2317,10,488
2020-06-04,10705,458,295,8,2332,15,518
2020-06-05,10977,466,272,8,2345,13,505
2020-06-06,11287,470,310,4,2361,16,495
2020-06-07,11287,470,0,0,2361,0,495
2020-06-08,11476,472,189,2,2368,7,486
2020-06-09,11708,477,232,5,2386,18,525
2020-06-10,11883,484,175,7,2396,10,508
2020-06-11,11945,493,62,9,2406,10,514
2020-06-12,11945,493,0,0,2406,0,514
2020-06-13,12445,499,500,6,2433,27,410
2020-06-14,12445,499,0,0,2433,0,410
2020-06-15,12647,505,202,6,2433,0,383
2020-06-16,12829,512,182,7,2436,3,395
2020-06-17,12995,518,166,6,2455,19,416
2020-06-18,13197,520,202,2,2482,27,400
2020-06-19,13454,522,257,2,2494,12,339
2020-06-20,13630,524,176,2,2522,28,354
2020-06-21,13750,526,120,2,2522,0,354
2020-06-22,13839,526,89,0,2532,10,349
2020-06-23,14141,537,302,11,2556,24,376
2020-06-24,14363,538,222,1,2574,18,335
2020-06-25,14617,546,254,8,2584,10,377
2020-06-26,14859,553,242,7,2589,5,387
2020-06-27,14859,553,0,0,2589,0,387
2020-06-28,15232,558,373,5,2590,1,386
2020-06-29,15347,560,115,2,2602,12,381
2020-06-30,15624,565,277,5,2621,19,408
2020-07-01,15842,572,218,7,2635,14,427
2020-07-02,16079,581,237,9,2662,27,430
2020-07-03,16376,585,297,4,2685,23,455
2020-07-04,16376,585,0,0,2685,0,455
2020-07-05,16376,585,0,0,2685,0,455
2020-07-06,17152,593,776,8,2699,14,433
2020-07-07,17519,602,367,9,2708,9,421
2020-07-08,17919,608,400,6,2737,29,453
2020-07-09,18245,612,326,4,2747,10,457
2020-07-10,18670,620,425,8,2763,16,409
2020-07-11,19121,622,451,2,2779,16,370
2020-07-12,19389,625,268,3,2779,0,370
2020-07-13,19653,629,264,4,2791,12,440
2020-07-14,20223,635,570,6,2802,11,449
2020-07-15,20677,645,454,10,2823,21,445
2020-07-16,21083,650,406,5,2842,19,418
2020-07-17,21605,658,522,8,2864,22,452
2020-07-18,22184,667,579,9,2875,11,514
2020-07-19,23161,670,977,3,2880,5,511
2020-07-20,23414,671,253,1,2882,2,542
2020-07-21,24060,674,646,3,2900,18,532
2020-07-22,24540,677,480,3,2914,14,603
2020-07-23,25147,684,607,7,2921,7,581
2020-07-24,25931,691,784,7,3248,327,618
2020-07-25,26764,696,833,5,3266,18,595
2020-07-26,27079,700,315,4,3266,0,595
2020-07-27,27601,709,522,9,3276,10,609
2020-07-28,28126,719,525,10,3279,3,584
2020-07-29,28727,724,601,5,3281,2,571
2020-07-30,29386,731,659,7,3304,23,587
2020-07-31,30151,735,765,4,3314,10,597
2020-08-01,30723,740,572,5,3782,468,602
2020-08-02,31185,742,462,2,3782,0,602
2020-08-03,31508,744,323,2,3815,33,612
2020-08-04,32197,751,689,7,3851,36,638
2020-08-05,32741,752,544,1,3903,52,620
2020-08-06,33254,760,513,8,3924,21,701
2020-08-07,33796,764,542,4,3975,51,717
2020-08-08,34578,772,782,8,4002,27,653
2020-08-09,34982,773,404,1,4002,0,653
2020-08-10,35254,775,272,2,4024,22,641
2020-08-11,35793,783,539,8,4063,39,667
2020-08-12,36945,790,1152,7,4091,28,683
2020-08-13,37686,796,741,6,4116,25,658
2020-08-14,38298,804,612,8,4158,42,656
2020-08-15,38930,810,632,6,4193,35,618
2020-08-16,39315,813,385,3,4193,0,618
2020-08-17,39691,818,376,5,4215,22,563
2020-08-18,40299,830,608,12,4252,37,622
2020-08-19,40926,842,627,12,4301,49,640
2020-08-20,41626,856,700,14,4349,48,638
2020-08-21,42265,864,639,8,4362,13,590
2020-08-22,42265,864,0,0,4362,0,590
