"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","point",NA,102020
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.01,98976
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.025,99427
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.05,99938
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.1,100602
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.15,100988
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.2,101236
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.25,101370
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.3,101481
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.35,101627
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.4,101776
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.45,101891
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.5,102020
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.55,102220
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.6,102382
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.65,102576
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.7,102733
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.75,102923
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.8,103165
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.85,103449
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.9,103741
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.95,104302
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.975,104790
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.99,105281
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","point",NA,113748
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.01,106674
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.025,108082
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.05,109070
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.1,110315
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.15,111135
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.2,111728
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.25,112109
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.3,112471
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.35,112791
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.4,113097
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.45,113420
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.5,113748
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.55,114132
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.6,114673
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.65,115123
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.7,115568
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.75,116164
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.8,116850
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.85,117412
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.9,118243
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.95,119382
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.975,120457
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.99,121603
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","point",NA,124654
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.01,113938
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.025,115201
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.05,116807
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.1,118719
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.15,120261
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.2,121255
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.25,121760
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.3,122381
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.35,123064
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.4,123571
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.45,124151
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.5,124654
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.55,125344
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.6,125852
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.65,126574
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.7,127375
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.75,128485
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.8,129853
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.85,130764
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.9,131889
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.95,133993
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.975,136999
"2020-08-02","3 wk ahead cum case",2020-08-22,"01","quantile",0.99,138871
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","point",NA,134573
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.01,118540
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.025,120550
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.05,122406
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.1,126160
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.15,128512
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.2,129464
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.25,130368
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.3,131464
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.35,132287
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.4,133185
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.45,133913
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.5,134573
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.55,135380
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.6,136250
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.65,137287
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.7,138771
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.75,140236
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.8,141843
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.85,143181
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.9,144738
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.95,148653
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.975,152260
"2020-08-02","4 wk ahead cum case",2020-08-29,"01","quantile",0.99,156254
"2020-08-02","1 wk ahead inc case",2020-08-08,"01","point",NA,12525
