"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","point",NA,133579
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.01,129765
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.025,130526
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.05,131158
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.1,131841
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.15,132350
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.2,132715
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.25,132947
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.3,133018
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.35,133068
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.4,133148
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.45,133358
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.5,133579
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.55,133778
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.6,133982
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.65,134109
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.7,134225
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.75,134328
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.8,134580
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.85,134968
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.9,135471
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.95,136154
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.975,136864
"2020-08-30","1 wk ahead cum case",2020-09-05,"01","quantile",0.99,137671
"2020-08-30","2 wk ahead cum case",2020-09-12,"01","point",NA,143660
"2020-08-30","2 wk ahead cum case",2020-09-12,"01","quantile",0.01,136359
"2020-08-30","2 wk ahead cum case",2020-09-12,"01","quantile",0.025,137385
"2020-08-30","2 wk ahead cum case",2020-09-12,"01","quantile",0.05,138485
"2020-08-30","2 wk ahead cum case",2020-09-12,"01","quantile",0.1,139869
"2020-08-30","2 wk ahead cum case",2020-09-12,"01","quantile",0.15,140750
"2020-08-30","2 wk ahead cum case",2020-09-12,"01","quantile",0.2,141488
"2020-08-30","2 wk ahead cum case",2020-09-12,"01","quantile",0.25,142349
"2020-08-30","2 wk ahead cum case",2020-09-12,"01","quantile",0.3,142567
"2020-08-30","2 wk ahead cum case",2020-09-12,"01","quantile",0.35,142686
