"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
2020-04-13,1426,27,19,0,132,1
2020-04-14,1464,33,38,6,135,3
2020-04-15,1473,39,9,6,141,6
2020-04-16,1587,41,114,2,143,2
2020-04-17,1609,41,22,0,148,5
2020-04-18,1655,43,46,2,151,3
2020-04-19,1668,44,13,1,151,0
2020-04-20,1672,45,4,1,151,0
2020-04-21,1736,48,64,3,157,6
2020-04-22,1766,51,30,3,158,1
2020-04-23,1836,54,70,3,162,4
2020-04-24,1870,54,34,0,168,6
2020-04-25,1887,56,17,2,168,0
2020-04-26,1897,56,10,0,169,1
2020-04-27,1897,56,0,0,169,0
2020-04-28,1952,60,55,4,172,3
2020-04-29,1952,60,0,0,173,1
2020-04-30,1984,60,32,0,175,2
2020-05-01,2015,63,31,3,178,3
2020-05-02,2061,64,46,1,178,0
2020-05-03,2061,64,0,0,200,22
2020-05-04,2106,64,45,0,200,0
2020-05-05,2127,65,21,1,201,1
2020-05-06,2158,66,31,1,203,2
2020-05-07,2178,67,20,1,205,2
2020-05-08,2178,67,0,0,206,1
2020-05-09,2205,67,27,0,206,0
2020-05-10,2230,67,25,0,207,1
2020-05-11,2260,70,30,3,207,0
2020-05-12,2293,69,33,-1,210,3
2020-05-13,2293,69,0,0,214,4
2020-05-14,2351,72,58,3,212,-2
2020-05-15,2351,72,0,0,212,0
2020-05-16,2419,73,68,1,213,1
2020-05-17,2419,73,0,0,213,0
2020-05-18,2455,74,36,1,213,0
2020-05-19,2455,74,0,0,213,0
2020-05-20,2506,77,51,3,215,2
2020-05-21,2506,77,0,0,221,6
2020-05-22,2595,79,89,2,223,2
2020-05-23,2595,79,0,0,225,2
2020-05-24,2626,79,31,0,225,0
2020-05-25,2626,79,0,0,225,0
2020-05-26,2626,79,0,0,225,0
2020-05-27,2699,81,73,2,231,6
2020-05-28,2770,82,71,1,234,3
2020-05-29,2770,82,0,0,238,4
2020-05-30,2803,82,33,0,240,2
2020-05-31,2839,82,36,0,242,2
2020-06-01,2839,82,0,0,242,0
2020-06-02,2933,83,94,1,247,5
2020-06-03,2933,83,0,0,251,4
2020-06-04,2990,83,57,0,253,2
2020-06-05,3111,83,121,0,255,2
2020-06-06,3139,83,28,0,257,2
2020-06-07,3139,83,0,0,260,3
2020-06-08,3189,83,50,0,260,0
2020-06-09,3221,85,32,2,260,0
2020-06-10,3260,85,39,0,262,2
2020-06-11,3260,85,0,0,262,0
2020-06-12,3353,87,93,2,265,3
2020-06-13,3353,87,0,0,265,0
2020-06-14,3399,87,46,0,266,1
2020-06-15,3399,87,0,0,266,0
2020-06-16,3462,88,63,1,270,4
2020-06-17,3632,88,170,0,275,5
2020-06-18,3743,89,111,1,275,0
2020-06-19,3871,89,128,0,278,3
2020-06-20,4004,89,133,0,279,1
2020-06-21,4006,89,2,0,283,4
2020-06-22,4256,89,250,0,283,0
2020-06-23,4254,89,-2,0,293,10
2020-06-24,4402,89,148,0,298,5
2020-06-25,4865,90,463,1,300,2
2020-06-26,4865,90,0,0,303,3
2020-06-27,5322,91,457,1,309,6
2020-06-28,5322,91,0,0,312,3
2020-06-29,5752,91,430,0,312,0
2020-06-30,6117,92,365,1,322,10
2020-07-01,6370,92,253,0,330,8
2020-07-02,6593,92,223,0,340,10
2020-07-03,6994,93,401,1,350,10
2020-07-04,7370,93,376,0,355,5
2020-07-05,7733,93,363,0,359,4
2020-07-06,8052,94,319,1,369,10
2020-07-07,8539,94,487,0,387,18
2020-07-08,8969,98,430,4,396,9
2020-07-09,9429,100,460,2,411,15
2020-07-10,9929,101,500,1,432,21
2020-07-11,10506,102,577,1,449,17
2020-07-12,10903,102,397,0,468,19
2020-07-13,11404,102,501,0,477,9
2020-07-14,11720,103,316,1,500,23
2020-07-15,12449,110,729,7,510,10
2020-07-16,13134,114,685,4,526,16
2020-07-17,13753,118,619,4,554,28
2020-07-18,14303,119,550,1,570,16
2020-07-19,14874,119,571,0,583,13
2020-07-20,15268,122,394,3,600,17
2020-07-21,15823,126,555,4,621,21
2020-07-22,16322,135,499,9,656,35
2020-07-23,16737,138,415,3,674,18
2020-07-24,17265,144,528,6,697,23
2020-07-25,17265,144,0,0,709,12
