"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-03-01,14,0,0,0,0,0,0
2020-03-02,27,0,13,0,0,0,0
2020-03-03,50,0,23,0,0,0,0
2020-03-04,74,0,24,0,0,0,0
2020-03-05,100,0,26,0,0,0,0
2020-03-06,140,0,40,0,0,0,0
2020-03-07,188,0,48,0,0,0,0
2020-03-08,251,0,63,0,0,0,0
2020-03-09,372,0,121,0,0,0,0
2020-03-10,528,0,156,0,0,0,0
2020-03-11,727,0,199,0,0,0,0
2020-03-12,997,1,270,1,0,0,0
2020-03-13,1361,1,364,0,0,0,0
2020-03-14,1728,1,367,0,0,0,0
2020-03-15,2188,1,460,0,0,0,0
2020-03-16,2895,2,707,1,0,0,0
2020-03-17,3659,2,764,0,0,0,0
2020-03-18,4531,5,872,3,0,0,0
2020-03-19,5276,10,745,5,0,0,0
2020-03-20,6219,13,943,3,0,0,0
2020-03-21,7023,23,804,10,0,0,0
2020-03-22,7822,36,799,13,0,0,0
2020-03-23,9062,57,1240,21,0,0,0
2020-03-24,10155,86,1093,29,0,0,0
2020-03-25,11335,111,1180,25,0,0,0
2020-03-26,12475,159,1140,48,0,0,0
2020-03-27,13799,212,1324,53,0,0,0
2020-03-28,14865,283,1066,71,0,0,0
2020-03-29,15784,351,919,68,0,0,0
2020-03-30,17363,437,1579,86,0,0,0
2020-03-31,18654,551,1291,114,0,0,0
2020-04-01,20246,676,1592,125,0,0,0
2020-04-02,21376,801,1130,125,0,0,0
2020-04-03,22579,918,1203,117,0,0,0
2020-04-04,23581,1030,1002,112,0,0,0
2020-04-05,24458,1150,877,120,0,0,0
2020-04-06,25785,1291,1327,141,0,0,0
2020-04-07,26964,1449,1179,158,0,0,0
2020-04-08,28064,1600,1100,151,0,0,0
2020-04-09,29096,1756,1032,156,0,0,3826
2020-04-10,30172,1917,1076,161,0,0,3823
2020-04-11,30980,2081,808,164,0,0,3636
2020-04-12,31666,2249,686,168,0,0,3636
2020-04-13,32702,2391,1036,142,0,0,3986
2020-04-14,33613,2532,911,141,0,0,3910
2020-04-15,34533,2672,920,140,0,0,3918
2020-04-16,35455,2841,922,169,0,0,3809
2020-04-17,36320,2984,865,143,0,0,3674
2020-04-18,37029,3107,709,123,0,0,3634
2020-04-19,37557,3236,528,129,0,0,3403
2020-04-20,38494,3347,937,111,0,0,3374
2020-04-21,39589,3471,1095,124,0,0,3357
2020-04-22,40705,3602,1116,131,0,0,3305
2020-04-23,41694,3711,989,109,0,0,3611
2020-04-24,42730,3818,1036,107,0,0,3022
2020-04-25,43263,3929,533,111,0,0,2889
2020-04-26,43789,4036,526,107,0,0,2757
2020-04-27,44709,4148,920,112,0,0,2667
2020-04-28,45538,4247,829,99,0,0,2623
2020-04-29,46488,4335,950,88,0,0,2498
2020-04-30,47505,4434,1017,99,0,0,2319
2020-05-01,48240,4520,735,86,0,0,2319
2020-05-02,48672,4579,432,59,0,0,2100
2020-05-03,49029,4641,357,62,0,0,2100
2020-05-04,49809,4722,780,81,0,0,1948
2020-05-05,50497,4781,688,59,0,0,1948
2020-05-06,51131,4839,634,58,0,0,1818
2020-05-07,51731,4925,600,86,0,0,1697
2020-05-08,52349,4987,618,62,0,0,1637
2020-05-09,52732,5036,383,49,0,0,1531
2020-05-10,53033,5081,301,45,0,0,1437
2020-05-11,54004,5139,971,58,0,0,1424
2020-05-12,55641,5188,1637,49,0,0,1384
2020-05-13,56458,5232,817,44,0,0,1384
2020-05-14,57036,5278,578,46,0,0,1330
2020-05-15,57687,5325,651,47,0,0,1256
2020-05-16,58023,5357,336,32,0,0,1256
2020-05-17,58278,5396,255,39,0,0,1114
2020-05-18,58812,5427,534,31,0,0,1075
2020-05-19,59576,5470,764,43,0,0,1079
2020-05-20,60151,5514,575,44,0,0,1066
2020-05-21,60610,5555,459,41,0,0,1054
2020-05-22,61075,5586,465,31,0,0,955
2020-05-23,61293,5612,218,26,0,0,953
2020-05-24,61457,5640,164,28,0,0,953
2020-05-25,61632,5678,175,38,0,0,953
2020-05-26,62075,5703,443,25,0,0,953
2020-05-27,62461,5727,386,24,0,0,882
2020-05-28,62797,5751,336,24,0,0,860
2020-05-29,63116,5778,319,27,0,0,774
2020-05-30,63321,5802,205,24,0,0,774
2020-05-31,63568,5818,247,16,0,0,774
2020-06-01,63813,5843,245,25,0,0,674
2020-06-02,64103,5869,290,26,0,0,674
2020-06-03,64382,5884,279,15,0,0,646
2020-06-04,64616,5901,234,17,0,0,617
2020-06-05,64821,5909,205,8,0,0,617
2020-06-06,64914,5916,93,7,0,0,864
2020-06-07,64969,5927,55,11,0,0,864
2020-06-08,65104,5942,135,15,0,0,661
2020-06-09,65167,5951,63,9,0,0,661
2020-06-10,65182,5952,15,1,0,0,661
2020-06-11,65449,5985,267,33,0,0,661
2020-06-12,65672,5990,223,5,0,0,636
2020-06-13,65836,6013,164,23,0,0,636
2020-06-14,66054,6016,218,3,0,0,636
2020-06-15,66085,6017,31,1,0,0,562
2020-06-16,66269,6034,184,17,0,0,562
2020-06-17,66497,6036,228,2,0,0,562
2020-06-18,66798,6061,301,25,0,0,557
2020-06-19,67097,6067,299,6,0,0,557
2020-06-20,67545,6087,448,20,0,0,557
2020-06-21,67711,6090,166,3,0,0,557
2020-06-22,67957,6097,246,7,0,0,557
2020-06-23,68197,6109,240,12,0,0,557
2020-06-24,68555,6114,358,5,0,0,557
2020-06-25,68989,6133,434,19,0,0,557
2020-06-26,69329,6134,340,1,0,0,557
2020-06-27,69679,6153,350,19,0,0,557
2020-06-28,69946,6158,267,5,0,0,557
2020-06-29,70223,6161,277,3,0,0,557
2020-06-30,70728,6193,505,32,0,0,471
2020-07-01,71089,6198,361,5,0,0,471
