"date","positive","death","positiveIncrease","deathIncrease"
2020-01-22,0,0,0,0
2020-01-23,0,0,0,0
2020-01-24,0,0,0,0
2020-01-25,0,0,0,0
2020-01-26,2,0,2,0
2020-01-27,2,0,0,0
2020-01-28,2,0,0,0
2020-01-29,2,0,0,0
2020-01-30,2,0,0,0
2020-01-31,3,0,1,0
2020-02-01,3,0,0,0
2020-02-02,3,0,0,0
2020-02-03,6,0,3,0
2020-02-04,6,0,0,0
2020-02-05,6,0,0,0
2020-02-06,6,0,0,0
2020-02-07,6,0,0,0
2020-02-08,6,0,0,0
2020-02-09,6,0,0,0
2020-02-10,6,0,0,0
2020-02-11,7,0,1,0
2020-02-12,7,0,0,0
2020-02-13,8,0,1,0
2020-02-14,8,0,0,0
2020-02-15,8,0,0,0
2020-02-16,8,0,0,0
2020-02-17,8,0,0,0
2020-02-18,8,0,0,0
2020-02-19,8,0,0,0
2020-02-20,8,0,0,0
2020-02-21,10,0,2,0
2020-02-22,10,0,0,0
2020-02-23,10,0,0,0
2020-02-24,10,0,0,0
2020-02-25,10,0,0,0
2020-02-26,10,0,0,0
2020-02-27,11,0,1,0
2020-02-28,11,0,0,0
2020-02-29,12,0,1,0
2020-03-01,12,0,0,0
2020-03-02,21,0,9,0
2020-03-03,25,0,4,0
2020-03-04,35,1,10,1
2020-03-05,51,1,16,0
2020-03-06,59,1,8,0
2020-03-07,81,1,22,0
2020-03-08,95,1,14,0
2020-03-09,101,1,6,0
2020-03-10,144,2,43,1
2020-03-11,178,4,34,2
2020-03-12,221,4,43,0
2020-03-13,281,4,60,0
2020-03-14,371,3,90,-1
2020-03-15,373,5,2,2
2020-03-16,557,7,184,2
2020-03-17,700,12,143,5
2020-03-18,831,16,131,4
2020-03-19,1009,18,178,2
2020-03-20,1243,24,234,6
2020-03-21,1412,25,169,1
2020-03-22,1651,30,239,5
2020-03-23,2113,39,462,9
2020-03-24,2542,50,429,11
2020-03-25,3009,65,467,15
2020-03-26,3910,81,901,16
2020-03-27,4667,94,757,13
2020-03-28,5110,110,443,16
2020-03-29,5863,123,753,13
2020-03-30,7155,146,1292,23
2020-03-31,8233,173,1078,27
2020-04-01,9410,198,1177,25
