"date","positive","death","positiveIncrease","deathIncrease"
2020-01-22,0,0,0,0
2020-01-23,0,0,0,0
2020-01-24,0,0,0,0
2020-01-25,0,0,0,0
2020-01-26,0,0,0,0
2020-01-27,0,0,0,0
2020-01-28,0,0,0,0
2020-01-29,0,0,0,0
2020-01-30,0,0,0,0
2020-01-31,0,0,0,0
2020-02-01,0,0,0,0
2020-02-02,0,0,0,0
2020-02-03,0,0,0,0
2020-02-04,0,0,0,0
2020-02-05,0,0,0,0
2020-02-06,0,0,0,0
2020-02-07,0,0,0,0
2020-02-08,0,0,0,0
2020-02-09,0,0,0,0
2020-02-10,0,0,0,0
2020-02-11,0,0,0,0
2020-02-12,0,0,0,0
2020-02-13,0,0,0,0
2020-02-14,0,0,0,0
2020-02-15,0,0,0,0
2020-02-16,0,0,0,0
2020-02-17,0,0,0,0
2020-02-18,0,0,0,0
2020-02-19,0,0,0,0
2020-02-20,0,0,0,0
2020-02-21,0,0,0,0
2020-02-22,0,0,0,0
2020-02-23,0,0,0,0
2020-02-24,0,0,0,0
2020-02-25,0,0,0,0
2020-02-26,0,0,0,0
2020-02-27,0,0,0,0
2020-02-28,0,0,0,0
2020-02-29,0,0,0,0
2020-03-01,0,0,0,0
2020-03-02,0,0,0,0
2020-03-03,0,0,0,0
2020-03-04,0,0,0,0
2020-03-05,0,0,0,0
2020-03-06,3,0,3,0
2020-03-07,3,0,0,0
2020-03-08,5,0,2,0
2020-03-09,5,0,0,0
2020-03-10,8,0,3,0
2020-03-11,9,0,1,0
2020-03-12,12,0,3,0
2020-03-13,18,0,6,0
2020-03-14,20,0,2,0
2020-03-15,24,0,4,0
2020-03-16,42,0,18,0
2020-03-17,60,0,18,0
2020-03-18,85,0,25,0
2020-03-19,107,1,22,1
2020-03-20,149,2,42,1
2020-03-21,193,2,44,0
2020-03-22,244,3,51,1
2020-03-23,290,3,46,0
2020-03-24,349,4,59,1
2020-03-25,425,4,76,0
2020-03-26,583,4,158,0
2020-03-27,775,4,192,0
2020-03-28,995,4,220,0
2020-03-29,1239,9,244,5
2020-03-30,1413,14,174,5
2020-03-31,1660,18,247,4
2020-04-01,1986,19,326,1
2020-04-02,2331,36,345,17
2020-04-03,2758,43,427,7
2020-04-04,3125,54,367,11
2020-04-05,3617,67,492,13
2020-04-06,4045,91,428,24
2020-04-07,4371,103,326,12
2020-04-08,5529,124,1158,21
2020-04-09,6185,138,656,14
2020-04-10,6968,171,783,33
2020-04-11,7694,206,726,35
2020-04-12,8225,236,531,30
