"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
2020-04-13,3705,122,163,7,525,0
2020-04-14,3809,131,104,9,580,55
2020-04-15,3964,142,155,11,590,10
2020-04-16,4237,150,273,8,578,-12
2020-04-17,4511,169,274,19,566,-12
2020-04-18,4724,180,213,11,566,0
2020-04-19,4933,184,209,4,631,65
2020-04-20,5068,191,135,7,637,6
2020-04-21,5256,208,188,17,637,0
2020-04-22,5473,231,217,23,664,27
2020-04-23,5772,249,299,18,699,35
2020-04-24,6045,266,273,17,984,285
2020-04-25,6286,273,241,7,1022,38
2020-04-26,6534,275,248,2,1037,15
2020-04-27,6725,275,191,0,1051,14
2020-04-28,6955,275,230,0,1095,44
2020-04-29,7209,308,254,33,1131,36
2020-04-30,7655,320,446,12,1169,38
2020-05-01,7969,330,314,10,1203,34
2020-05-02,8364,330,395,0,1339,136
2020-05-03,8640,362,276,32,1348,9
2020-05-04,8924,362,284,0,1357,9
2020-05-05,9305,395,381,33,1397,40
2020-05-06,9707,426,402,31,1430,33
2020-05-07,9945,450,238,24,1449,19
2020-05-08,10526,517,581,67,1482,33
2020-05-09,10960,532,434,15,1514,32
2020-05-10,11119,536,159,4,1528,14
2020-05-11,11383,542,264,6,1537,9
2020-05-12,11736,562,353,20,1564,27
2020-05-13,12216,595,480,33,1590,26
2020-05-14,12674,624,458,29,1636,46
2020-05-15,13169,651,495,27,1629,-7
2020-05-16,13666,679,497,28,1683,54
2020-05-17,13945,680,279,1,1699,16
2020-05-18,14208,687,263,7,1717,18
2020-05-19,14576,705,368,18,1746,29
2020-05-20,14906,747,330,42,1792,46
2020-05-21,15348,764,442,17,1830,38
2020-05-22,15624,775,276,11,1879,49
2020-05-23,16053,801,429,26,1930,51
2020-05-24,16377,801,324,0,1945,15
2020-05-25,16575,807,198,6,1961,16
2020-05-26,16864,810,289,3,1988,27
2020-05-27,17318,834,454,24,2031,43
2020-05-28,17877,860,559,26,2848,817
2020-05-29,18472,886,595,26,2911,63
2020-05-30,19258,904,786,18,2980,69
2020-05-31,19936,907,678,3,2998,18
2020-06-01,20129,918,193,11,3018,20
2020-06-02,21264,943,1135,25,3057,39
2020-06-03,22356,983,1092,40,3129,72
2020-06-04,22886,999,530,16,3195,66
2020-06-05,24439,1015,1553,16,3265,70
2020-06-06,25451,1043,1012,28,3320,55
2020-06-07,26989,1051,1538,8,3352,32
2020-06-08,27678,1053,689,2,3377,25
