"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-03-05,1,0,0,0,0,0,0
2020-03-06,1,0,0,0,0,0,0
2020-03-07,1,0,0,0,0,0,0
2020-03-08,3,0,2,0,0,0,0
2020-03-09,3,0,0,0,0,0,0
2020-03-10,7,0,4,0,0,0,0
2020-03-11,7,0,0,0,0,0,0
2020-03-12,18,0,11,0,0,0,0
2020-03-13,26,0,8,0,0,0,0
2020-03-14,32,0,6,0,0,0,0
2020-03-15,39,0,7,0,0,0,0
2020-03-16,52,0,13,0,0,0,0
2020-03-17,73,0,21,0,0,0,0
2020-03-18,98,0,25,0,0,0,0
2020-03-19,154,0,56,0,0,0,0
2020-03-20,228,0,74,0,0,0,0
2020-03-21,371,0,143,0,0,0,0
2020-03-22,505,0,134,0,0,0,0
2020-03-23,615,2,110,2,0,0,0
2020-03-24,667,2,52,0,0,0,0
2020-03-25,784,3,117,1,53,53,0
2020-03-26,957,3,173,0,76,23,0
2020-03-27,1203,6,246,3,103,27,0
2020-03-28,1373,6,170,0,118,15,0
2020-03-29,1537,7,164,1,133,15,0
2020-03-30,1834,13,297,6,148,15,0
2020-03-31,2239,23,405,10,175,27,9
2020-04-01,2683,24,444,1,200,25,486
2020-04-02,2845,32,162,8,263,63,656
2020-04-03,3067,37,222,5,293,30,625
2020-04-04,3321,43,254,6,311,18,601
2020-04-05,3633,44,312,1,328,17,637
2020-04-06,3802,65,169,21,352,24,834
2020-04-07,4138,72,336,7,408,56,802
2020-04-08,4362,79,224,7,449,41,708
2020-04-09,4634,94,272,15,505,56,639
2020-04-10,4862,98,228,4,536,31,561
2020-04-11,5114,101,252,3,556,20,411
2020-04-12,5308,101,194,0,567,11,324
2020-04-13,5610,109,302,8,579,12,458
2020-04-14,5823,124,213,15,633,54,443
2020-04-15,6079,135,256,11,663,30,412
2020-04-16,6262,141,183,6,691,28,444
2020-04-17,6589,142,327,1,711,20,465
2020-04-18,6762,145,173,3,719,8,593
2020-04-19,7070,148,308,3,724,5,393
2020-04-20,7238,152,168,4,730,6,505
2020-04-21,7394,157,156,5,760,30,523
2020-04-22,7842,166,448,9,775,15,441
2020-04-23,8266,170,424,4,793,18,488
2020-04-24,8726,168,460,-2,808,15,593
2020-04-25,9189,178,463,10,821,13,510
2020-04-26,9667,181,478,3,828,7,568
2020-04-27,9918,184,251,3,837,9,618
2020-04-28,10052,188,134,4,894,57,611
2020-04-29,10366,195,314,7,1013,119,614
2020-04-30,10735,199,369,4,1045,32,605
2020-05-01,11891,204,1156,5,1113,68,529
2020-05-02,12661,209,770,5,1125,12,474
2020-05-03,13177,210,516,1,1135,10,510
2020-05-04,13571,219,394,9,1143,8,499
2020-05-05,13690,226,119,7,1156,13,520
2020-05-06,13938,239,248,13,1221,65,557
2020-05-07,14096,237,158,-2,1266,45,558
2020-05-08,14441,241,345,4,1299,33,550
2020-05-09,14768,242,327,1,1319,20,509
2020-05-10,14985,243,217,1,1325,6,484
2020-05-11,15544,251,559,8,1344,19,581
2020-05-12,16111,265,567,14,1363,19,591
2020-05-13,16370,273,259,8,1388,25,635
2020-05-14,16699,287,329,14,1435,47,599
2020-05-15,16970,290,271,3,1454,19,535
2020-05-16,17288,295,318,5,1474,20,515
2020-05-17,17388,298,100,3,1482,8,513
2020-05-18,18011,301,623,3,1489,7,638
2020-05-19,18378,305,367,4,1498,9,615
2020-05-20,18532,309,154,4,1515,17,652
2020-05-21,18961,313,429,4,1539,24,601
2020-05-22,19394,315,433,2,1560,21,570
2020-05-23,19789,329,395,14,1573,13,478
2020-05-24,20145,336,356,7,1583,10,526
2020-05-25,20607,338,462,2,1594,11,517
2020-05-26,20965,343,358,5,1609,15,582
2020-05-27,21306,353,341,10,1647,38,501
2020-05-28,21679,356,373,3,1689,42,545
2020-05-29,22085,360,406,4,1710,21,507
2020-05-30,22566,364,481,4,1732,22,516
2020-05-31,23006,364,440,0,1750,18,463
2020-06-01,23554,367,548,3,1767,17,504
2020-06-02,24375,381,821,14,1792,25,565
2020-06-03,24822,388,447,7,1829,37,548
2020-06-04,25120,401,298,13,1855,26,547
2020-06-05,25520,408,400,7,1893,38,505
2020-06-06,26071,417,551,9,1923,30,535
2020-06-07,26381,418,310,1,1932,9,561
2020-06-08,26944,421,563,3,1948,16,617
2020-06-09,27575,435,631,14,1974,26,587
2020-06-10,28061,436,486,1,1990,16,624
2020-06-11,28538,441,477,5,2011,21,606
2020-06-12,29126,468,588,27,2049,38,608
2020-06-13,29541,472,415,4,2073,24,583
2020-06-14,30432,475,891,3,2087,14,588
2020-06-15,31160,483,728,8,2106,19,642
2020-06-16,31830,493,670,10,2146,40,621
2020-06-17,32143,497,313,4,2180,34,632
2020-06-18,32829,509,686,12,2209,29,617
2020-06-19,34017,515,1188,6,2238,29,635
2020-06-20,34446,524,429,9,2266,28,588
2020-06-21,35102,526,656,2,2291,25,605
