"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","point",NA,113689
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.01,110300
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.025,110964
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.05,111819
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.1,112733
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.15,113081
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.2,113235
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.25,113320
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.3,113391
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.35,113453
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.4,113525
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.45,113595
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.5,113689
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.55,113789
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.6,113938
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.65,114216
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.7,114482
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.75,114943
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.8,115464
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.85,116160
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.9,117000
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.95,118108
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.975,119009
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.99,120578
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","point",NA,119213
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.01,114736
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.025,116128
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.05,116799
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.1,117275
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.15,117579
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.2,117708
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.25,117878
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.3,118029
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.35,118230
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.4,118472
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.45,118832
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.5,119213
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.55,119960
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.6,120756
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.65,121496
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.7,122627
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.75,123798
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.8,125155
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.85,126708
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.9,128545
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.95,131499
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.975,134096
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.99,136451
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","point",NA,125395
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.01,118883
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.025,119522
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.05,119737
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.1,120511
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.15,120721
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.2,121010
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.25,121235
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.3,121595
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.35,122073
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.4,122824
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.45,123724
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.5,125395
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.55,126960
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.6,128473
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.65,130866
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.7,133001
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.75,134909
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.8,136782
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.85,138743
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.9,141459
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.95,145534
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.975,149623
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.99,152797
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","point",NA,132027
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.01,120824
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.025,121311
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.05,121657
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.1,122608
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.15,122950
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.2,123313
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.25,123598
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.3,124166
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.35,124951
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.4,126178
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.45,127685
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.5,132027
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.55,134667
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.6,138324
